UF;MUNICIPIO;TIPO DE VEÍCULO;QUANTIDADE
BA;MACURURE;ONIBUS;15
BA;MACURURE;QUADRICICLO;0
BA;MACURURE;REBOQUE;7
BA;MACURURE;SEMI-REBOQUE;1
BA;MACURURE;SIDE-CAR;0
BA;MACURURE;OUTROS;0
BA;MACURURE;TRATOR ESTEI;0
BA;MACURURE;TRATOR RODAS;0
BA;MACURURE;TRICICLO;0
BA;MACURURE;UTILITARIO;8
BA;MADRE DE DEUS;AUTOMOVEL;1821
BA;MADRE DE DEUS;BONDE;0
BA;MADRE DE DEUS;CAMINHAO;108
BA;MADRE DE DEUS;CAMINHAO TRATOR;73
BA;MADRE DE DEUS;CAMINHONETE;307
BA;MADRE DE DEUS;CAMIONETA;157
BA;MADRE DE DEUS;CHASSI PLATAF;0
BA;MADRE DE DEUS;CICLOMOTOR;29
BA;MADRE DE DEUS;MICRO-ONIBUS;53
BA;MADRE DE DEUS;MOTOCICLETA;520
BA;MADRE DE DEUS;MOTONETA;217
BA;MADRE DE DEUS;ONIBUS;36
BA;MADRE DE DEUS;QUADRICICLO;0
BA;MADRE DE DEUS;REBOQUE;77
BA;MADRE DE DEUS;SEMI-REBOQUE;101
BA;MADRE DE DEUS;SIDE-CAR;0
BA;MADRE DE DEUS;OUTROS;0
BA;MADRE DE DEUS;TRATOR ESTEI;0
BA;MADRE DE DEUS;TRATOR RODAS;1
BA;MADRE DE DEUS;TRICICLO;3
BA;MADRE DE DEUS;UTILITARIO;30
BA;MAETINGA;AUTOMOVEL;460
BA;MAETINGA;BONDE;0
BA;MAETINGA;CAMINHAO;59
BA;MAETINGA;CAMINHAO TRATOR;1
BA;MAETINGA;CAMINHONETE;153
BA;MAETINGA;CAMIONETA;10
BA;MAETINGA;CHASSI PLATAF;0
BA;MAETINGA;CICLOMOTOR;0
BA;MAETINGA;MICRO-ONIBUS;15
BA;MAETINGA;MOTOCICLETA;325
BA;MAETINGA;MOTONETA;24
BA;MAETINGA;ONIBUS;19
BA;MAETINGA;QUADRICICLO;0
BA;MAETINGA;REBOQUE;5
BA;MAETINGA;SEMI-REBOQUE;1
BA;MAETINGA;SIDE-CAR;0
BA;MAETINGA;OUTROS;0
BA;MAETINGA;TRATOR ESTEI;0
BA;MAETINGA;TRATOR RODAS;0
BA;MAETINGA;TRICICLO;0
BA;MAETINGA;UTILITARIO;0
BA;MAIQUINIQUE;AUTOMOVEL;538
BA;MAIQUINIQUE;BONDE;0
BA;MAIQUINIQUE;CAMINHAO;55
BA;MAIQUINIQUE;CAMINHAO TRATOR;2
BA;MAIQUINIQUE;CAMINHONETE;225
BA;MAIQUINIQUE;CAMIONETA;27
BA;MAIQUINIQUE;CHASSI PLATAF;0
BA;MAIQUINIQUE;CICLOMOTOR;0
BA;MAIQUINIQUE;MICRO-ONIBUS;12
BA;MAIQUINIQUE;MOTOCICLETA;850
BA;MAIQUINIQUE;MOTONETA;20
BA;MAIQUINIQUE;ONIBUS;19
BA;MAIQUINIQUE;QUADRICICLO;0
BA;MAIQUINIQUE;REBOQUE;21
BA;MAIQUINIQUE;SEMI-REBOQUE;0
BA;MAIQUINIQUE;SIDE-CAR;0
BA;MAIQUINIQUE;OUTROS;0
BA;MAIQUINIQUE;TRATOR ESTEI;0
BA;MAIQUINIQUE;TRATOR RODAS;0
BA;MAIQUINIQUE;TRICICLO;6
BA;MAIQUINIQUE;UTILITARIO;5
BA;MAIRI;AUTOMOVEL;1362
BA;MAIRI;BONDE;0
BA;MAIRI;CAMINHAO;95
BA;MAIRI;CAMINHAO TRATOR;3
BA;MAIRI;CAMINHONETE;396
BA;MAIRI;CAMIONETA;75
BA;MAIRI;CHASSI PLATAF;0
BA;MAIRI;CICLOMOTOR;2
BA;MAIRI;MICRO-ONIBUS;35
BA;MAIRI;MOTOCICLETA;1214
BA;MAIRI;MOTONETA;41
BA;MAIRI;ONIBUS;50
BA;MAIRI;QUADRICICLO;0
BA;MAIRI;REBOQUE;51
BA;MAIRI;SEMI-REBOQUE;6
BA;MAIRI;SIDE-CAR;0
BA;MAIRI;OUTROS;0
BA;MAIRI;TRATOR ESTEI;0
BA;MAIRI;TRATOR RODAS;0
BA;MAIRI;TRICICLO;0
BA;MAIRI;UTILITARIO;5
BA;MALHADA;AUTOMOVEL;634
BA;MALHADA;BONDE;0
BA;MALHADA;CAMINHAO;53
BA;MALHADA;CAMINHAO TRATOR;2
BA;MALHADA;CAMINHONETE;253
BA;MALHADA;CAMIONETA;22
BA;MALHADA;CHASSI PLATAF;0
BA;MALHADA;CICLOMOTOR;1
BA;MALHADA;MICRO-ONIBUS;30
BA;MALHADA;MOTOCICLETA;1510
BA;MALHADA;MOTONETA;52
BA;MALHADA;ONIBUS;28
BA;MALHADA;QUADRICICLO;0
BA;MALHADA;REBOQUE;10
BA;MALHADA;SEMI-REBOQUE;2
BA;MALHADA;SIDE-CAR;0
BA;MALHADA;OUTROS;0
BA;MALHADA;TRATOR ESTEI;0
BA;MALHADA;TRATOR RODAS;0
BA;MALHADA;TRICICLO;3
BA;MALHADA;UTILITARIO;7
BA;MALHADA DE PEDRAS;AUTOMOVEL;862
BA;MALHADA DE PEDRAS;BONDE;0
BA;MALHADA DE PEDRAS;CAMINHAO;113
BA;MALHADA DE PEDRAS;CAMINHAO TRATOR;36
BA;MALHADA DE PEDRAS;CAMINHONETE;216
BA;MALHADA DE PEDRAS;CAMIONETA;20
BA;MALHADA DE PEDRAS;CHASSI PLATAF;0
BA;MALHADA DE PEDRAS;CICLOMOTOR;0
BA;MALHADA DE PEDRAS;MICRO-ONIBUS;51
BA;MALHADA DE PEDRAS;MOTOCICLETA;992
BA;MALHADA DE PEDRAS;MOTONETA;52
BA;MALHADA DE PEDRAS;ONIBUS;42
BA;MALHADA DE PEDRAS;QUADRICICLO;0
BA;MALHADA DE PEDRAS;REBOQUE;10
BA;MALHADA DE PEDRAS;SEMI-REBOQUE;50
BA;MALHADA DE PEDRAS;SIDE-CAR;0
BA;MALHADA DE PEDRAS;OUTROS;0
BA;MALHADA DE PEDRAS;TRATOR ESTEI;0
BA;MALHADA DE PEDRAS;TRATOR RODAS;0
BA;MALHADA DE PEDRAS;TRICICLO;0
BA;MALHADA DE PEDRAS;UTILITARIO;6
BA;MANOEL VITORINO;AUTOMOVEL;729
BA;MANOEL VITORINO;BONDE;0
BA;MANOEL VITORINO;CAMINHAO;86
BA;MANOEL VITORINO;CAMINHAO TRATOR;44
BA;MANOEL VITORINO;CAMINHONETE;253
BA;MANOEL VITORINO;CAMIONETA;64
BA;MANOEL VITORINO;CHASSI PLATAF;0
BA;MANOEL VITORINO;CICLOMOTOR;0
BA;MANOEL VITORINO;MICRO-ONIBUS;26
BA;MANOEL VITORINO;MOTOCICLETA;572
BA;MANOEL VITORINO;MOTONETA;45
BA;MANOEL VITORINO;ONIBUS;25
BA;MANOEL VITORINO;QUADRICICLO;0
BA;MANOEL VITORINO;REBOQUE;8
BA;MANOEL VITORINO;SEMI-REBOQUE;37
BA;MANOEL VITORINO;SIDE-CAR;0
BA;MANOEL VITORINO;OUTROS;1
BA;MANOEL VITORINO;TRATOR ESTEI;0
BA;MANOEL VITORINO;TRATOR RODAS;0
BA;MANOEL VITORINO;TRICICLO;1
BA;MANOEL VITORINO;UTILITARIO;7
BA;MANSIDAO;AUTOMOVEL;220
BA;MANSIDAO;BONDE;0
BA;MANSIDAO;CAMINHAO;28
BA;MANSIDAO;CAMINHAO TRATOR;1
BA;MANSIDAO;CAMINHONETE;143
BA;MANSIDAO;CAMIONETA;21
BA;MANSIDAO;CHASSI PLATAF;0
BA;MANSIDAO;CICLOMOTOR;0
BA;MANSIDAO;MICRO-ONIBUS;0
BA;MANSIDAO;MOTOCICLETA;273
BA;MANSIDAO;MOTONETA;8
BA;MANSIDAO;ONIBUS;14
BA;MANSIDAO;QUADRICICLO;0
BA;MANSIDAO;REBOQUE;2
BA;MANSIDAO;SEMI-REBOQUE;1
BA;MANSIDAO;SIDE-CAR;0
BA;MANSIDAO;OUTROS;1
BA;MANSIDAO;TRATOR ESTEI;0
BA;MANSIDAO;TRATOR RODAS;0
BA;MANSIDAO;TRICICLO;0
BA;MANSIDAO;UTILITARIO;2
BA;MARACAS;AUTOMOVEL;2761
BA;MARACAS;BONDE;0
BA;MARACAS;CAMINHAO;298
BA;MARACAS;CAMINHAO TRATOR;28
BA;MARACAS;CAMINHONETE;938
BA;MARACAS;CAMIONETA;139
BA;MARACAS;CHASSI PLATAF;0
BA;MARACAS;CICLOMOTOR;1
BA;MARACAS;MICRO-ONIBUS;46
BA;MARACAS;MOTOCICLETA;2448
BA;MARACAS;MOTONETA;193
BA;MARACAS;ONIBUS;79
BA;MARACAS;QUADRICICLO;0
BA;MARACAS;REBOQUE;54
BA;MARACAS;SEMI-REBOQUE;27
BA;MARACAS;SIDE-CAR;0
BA;MARACAS;OUTROS;0
BA;MARACAS;TRATOR ESTEI;0
BA;MARACAS;TRATOR RODAS;1
BA;MARACAS;TRICICLO;3
BA;MARACAS;UTILITARIO;24
BA;MARAGOGIPE;AUTOMOVEL;2356
BA;MARAGOGIPE;BONDE;0
BA;MARAGOGIPE;CAMINHAO;183
BA;MARAGOGIPE;CAMINHAO TRATOR;2
BA;MARAGOGIPE;CAMINHONETE;377
BA;MARAGOGIPE;CAMIONETA;123
BA;MARAGOGIPE;CHASSI PLATAF;0
BA;MARAGOGIPE;CICLOMOTOR;1
BA;MARAGOGIPE;MICRO-ONIBUS;52
BA;MARAGOGIPE;MOTOCICLETA;2913
BA;MARAGOGIPE;MOTONETA;92
BA;MARAGOGIPE;ONIBUS;83
BA;MARAGOGIPE;QUADRICICLO;0
BA;MARAGOGIPE;REBOQUE;48
BA;MARAGOGIPE;SEMI-REBOQUE;2
BA;MARAGOGIPE;SIDE-CAR;0
BA;MARAGOGIPE;OUTROS;0
BA;MARAGOGIPE;TRATOR ESTEI;0
BA;MARAGOGIPE;TRATOR RODAS;0
BA;MARAGOGIPE;TRICICLO;2
BA;MARAGOGIPE;UTILITARIO;11
BA;MARAU;AUTOMOVEL;359
BA;MARAU;BONDE;0
BA;MARAU;CAMINHAO;57
BA;MARAU;CAMINHAO TRATOR;2
BA;MARAU;CAMINHONETE;208
BA;MARAU;CAMIONETA;57
BA;MARAU;CHASSI PLATAF;0
BA;MARAU;CICLOMOTOR;0
BA;MARAU;MICRO-ONIBUS;8
BA;MARAU;MOTOCICLETA;792
BA;MARAU;MOTONETA;23
BA;MARAU;ONIBUS;14
BA;MARAU;QUADRICICLO;0
BA;MARAU;REBOQUE;20
BA;MARAU;SEMI-REBOQUE;0
BA;MARAU;SIDE-CAR;0
BA;MARAU;OUTROS;1
BA;MARAU;TRATOR ESTEI;0
BA;MARAU;TRATOR RODAS;0
BA;MARAU;TRICICLO;1
BA;MARAU;UTILITARIO;30
BA;MARCIONILIO SOUZA;AUTOMOVEL;652
BA;MARCIONILIO SOUZA;BONDE;0
BA;MARCIONILIO SOUZA;CAMINHAO;50
BA;MARCIONILIO SOUZA;CAMINHAO TRATOR;1
BA;MARCIONILIO SOUZA;CAMINHONETE;197
BA;MARCIONILIO SOUZA;CAMIONETA;34
BA;MARCIONILIO SOUZA;CHASSI PLATAF;0
BA;MARCIONILIO SOUZA;CICLOMOTOR;1
BA;MARCIONILIO SOUZA;MICRO-ONIBUS;26
BA;MARCIONILIO SOUZA;MOTOCICLETA;609
BA;MARCIONILIO SOUZA;MOTONETA;43
BA;MARCIONILIO SOUZA;ONIBUS;19
BA;MARCIONILIO SOUZA;QUADRICICLO;0
BA;MARCIONILIO SOUZA;REBOQUE;9
BA;MARCIONILIO SOUZA;SEMI-REBOQUE;0
BA;MARCIONILIO SOUZA;SIDE-CAR;0
BA;MARCIONILIO SOUZA;OUTROS;0
BA;MARCIONILIO SOUZA;TRATOR ESTEI;0
BA;MARCIONILIO SOUZA;TRATOR RODAS;0
BA;MARCIONILIO SOUZA;TRICICLO;0
BA;MARCIONILIO SOUZA;UTILITARIO;3
BA;MASCOTE;AUTOMOVEL;628
BA;MASCOTE;BONDE;0
BA;MASCOTE;CAMINHAO;50
BA;MASCOTE;CAMINHAO TRATOR;3
BA;MASCOTE;CAMINHONETE;183
BA;MASCOTE;CAMIONETA;25
BA;MASCOTE;CHASSI PLATAF;0
BA;MASCOTE;CICLOMOTOR;1
BA;MASCOTE;MICRO-ONIBUS;9
BA;MASCOTE;MOTOCICLETA;575
BA;MASCOTE;MOTONETA;38
BA;MASCOTE;ONIBUS;13
BA;MASCOTE;QUADRICICLO;0
BA;MASCOTE;REBOQUE;47
BA;MASCOTE;SEMI-REBOQUE;12
BA;MASCOTE;SIDE-CAR;0
BA;MASCOTE;OUTROS;0
BA;MASCOTE;TRATOR ESTEI;0
BA;MASCOTE;TRATOR RODAS;0
BA;MASCOTE;TRICICLO;1
BA;MASCOTE;UTILITARIO;3
BA;MATA DE SAO JOAO;AUTOMOVEL;4995
BA;MATA DE SAO JOAO;BONDE;0
BA;MATA DE SAO JOAO;CAMINHAO;398
BA;MATA DE SAO JOAO;CAMINHAO TRATOR;45
BA;MATA DE SAO JOAO;CAMINHONETE;797
BA;MATA DE SAO JOAO;CAMIONETA;326
BA;MATA DE SAO JOAO;CHASSI PLATAF;0
BA;MATA DE SAO JOAO;CICLOMOTOR;123
BA;MATA DE SAO JOAO;MICRO-ONIBUS;107
BA;MATA DE SAO JOAO;MOTOCICLETA;3811
BA;MATA DE SAO JOAO;MOTONETA;571
BA;MATA DE SAO JOAO;ONIBUS;176
BA;MATA DE SAO JOAO;QUADRICICLO;0
BA;MATA DE SAO JOAO;REBOQUE;216
BA;MATA DE SAO JOAO;SEMI-REBOQUE;53
BA;MATA DE SAO JOAO;SIDE-CAR;0
BA;MATA DE SAO JOAO;OUTROS;0
BA;MATA DE SAO JOAO;TRATOR ESTEI;0
BA;MATA DE SAO JOAO;TRATOR RODAS;0
BA;MATA DE SAO JOAO;TRICICLO;34
BA;MATA DE SAO JOAO;UTILITARIO;82
BA;MATINA;AUTOMOVEL;780
BA;MATINA;BONDE;0
BA;MATINA;CAMINHAO;30
BA;MATINA;CAMINHAO TRATOR;1
BA;MATINA;CAMINHONETE;234
BA;MATINA;CAMIONETA;11
BA;MATINA;CHASSI PLATAF;0
BA;MATINA;CICLOMOTOR;0
BA;MATINA;MICRO-ONIBUS;22
BA;MATINA;MOTOCICLETA;677
BA;MATINA;MOTONETA;60
BA;MATINA;ONIBUS;58
BA;MATINA;QUADRICICLO;0
BA;MATINA;REBOQUE;5
BA;MATINA;SEMI-REBOQUE;1
BA;MATINA;SIDE-CAR;0
BA;MATINA;OUTROS;0
BA;MATINA;TRATOR ESTEI;0
BA;MATINA;TRATOR RODAS;0
BA;MATINA;TRICICLO;0
BA;MATINA;UTILITARIO;0
BA;MEDEIROS NETO;AUTOMOVEL;2326
BA;MEDEIROS NETO;BONDE;0
BA;MEDEIROS NETO;CAMINHAO;125
BA;MEDEIROS NETO;CAMINHAO TRATOR;21
BA;MEDEIROS NETO;CAMINHONETE;694
BA;MEDEIROS NETO;CAMIONETA;85
BA;MEDEIROS NETO;CHASSI PLATAF;0
BA;MEDEIROS NETO;CICLOMOTOR;26
BA;MEDEIROS NETO;MICRO-ONIBUS;27
BA;MEDEIROS NETO;MOTOCICLETA;2666
BA;MEDEIROS NETO;MOTONETA;409
BA;MEDEIROS NETO;ONIBUS;68
BA;MEDEIROS NETO;QUADRICICLO;0
BA;MEDEIROS NETO;REBOQUE;111
BA;MEDEIROS NETO;SEMI-REBOQUE;15
BA;MEDEIROS NETO;SIDE-CAR;3
BA;MEDEIROS NETO;OUTROS;0
BA;MEDEIROS NETO;TRATOR ESTEI;0
BA;MEDEIROS NETO;TRATOR RODAS;0
BA;MEDEIROS NETO;TRICICLO;3
BA;MEDEIROS NETO;UTILITARIO;31
BA;MIGUEL CALMON;AUTOMOVEL;2359
BA;MIGUEL CALMON;BONDE;0
BA;MIGUEL CALMON;CAMINHAO;104
BA;MIGUEL CALMON;CAMINHAO TRATOR;2
BA;MIGUEL CALMON;CAMINHONETE;769
BA;MIGUEL CALMON;CAMIONETA;104
BA;MIGUEL CALMON;CHASSI PLATAF;0
BA;MIGUEL CALMON;CICLOMOTOR;2
BA;MIGUEL CALMON;MICRO-ONIBUS;59
BA;MIGUEL CALMON;MOTOCICLETA;2239
BA;MIGUEL CALMON;MOTONETA;176
BA;MIGUEL CALMON;ONIBUS;53
BA;MIGUEL CALMON;QUADRICICLO;0
BA;MIGUEL CALMON;REBOQUE;60
BA;MIGUEL CALMON;SEMI-REBOQUE;4
BA;MIGUEL CALMON;SIDE-CAR;3
BA;MIGUEL CALMON;OUTROS;0
BA;MIGUEL CALMON;TRATOR ESTEI;0
BA;MIGUEL CALMON;TRATOR RODAS;0
BA;MIGUEL CALMON;TRICICLO;1
BA;MIGUEL CALMON;UTILITARIO;7
BA;MILAGRES;AUTOMOVEL;1197
BA;MILAGRES;BONDE;0
BA;MILAGRES;CAMINHAO;188
BA;MILAGRES;CAMINHAO TRATOR;32
BA;MILAGRES;CAMINHONETE;227
BA;MILAGRES;CAMIONETA;53
BA;MILAGRES;CHASSI PLATAF;0
BA;MILAGRES;CICLOMOTOR;4
BA;MILAGRES;MICRO-ONIBUS;13
BA;MILAGRES;MOTOCICLETA;806
BA;MILAGRES;MOTONETA;115
BA;MILAGRES;ONIBUS;21
BA;MILAGRES;QUADRICICLO;0
BA;MILAGRES;REBOQUE;40
BA;MILAGRES;SEMI-REBOQUE;31
BA;MILAGRES;SIDE-CAR;0
BA;MILAGRES;OUTROS;0
BA;MILAGRES;TRATOR ESTEI;0
BA;MILAGRES;TRATOR RODAS;0
BA;MILAGRES;TRICICLO;2
BA;MILAGRES;UTILITARIO;6
BA;MIRANGABA;AUTOMOVEL;756
BA;MIRANGABA;BONDE;0
BA;MIRANGABA;CAMINHAO;78
BA;MIRANGABA;CAMINHAO TRATOR;1
BA;MIRANGABA;CAMINHONETE;273
BA;MIRANGABA;CAMIONETA;38
BA;MIRANGABA;CHASSI PLATAF;0
BA;MIRANGABA;CICLOMOTOR;1
BA;MIRANGABA;MICRO-ONIBUS;23
BA;MIRANGABA;MOTOCICLETA;1211
BA;MIRANGABA;MOTONETA;30
BA;MIRANGABA;ONIBUS;57
BA;MIRANGABA;QUADRICICLO;0
BA;MIRANGABA;REBOQUE;10
BA;MIRANGABA;SEMI-REBOQUE;4
BA;MIRANGABA;SIDE-CAR;0
BA;MIRANGABA;OUTROS;0
BA;MIRANGABA;TRATOR ESTEI;0
BA;MIRANGABA;TRATOR RODAS;0
BA;MIRANGABA;TRICICLO;1
BA;MIRANGABA;UTILITARIO;1
BA;MIRANTE;AUTOMOVEL;393
BA;MIRANTE;BONDE;0
BA;MIRANTE;CAMINHAO;84
BA;MIRANTE;CAMINHAO TRATOR;9
BA;MIRANTE;CAMINHONETE;236
BA;MIRANTE;CAMIONETA;31
BA;MIRANTE;CHASSI PLATAF;0
BA;MIRANTE;CICLOMOTOR;0
BA;MIRANTE;MICRO-ONIBUS;41
BA;MIRANTE;MOTOCICLETA;408
BA;MIRANTE;MOTONETA;15
BA;MIRANTE;ONIBUS;26
BA;MIRANTE;QUADRICICLO;0
BA;MIRANTE;REBOQUE;3
BA;MIRANTE;SEMI-REBOQUE;5
BA;MIRANTE;SIDE-CAR;0
BA;MIRANTE;OUTROS;0
BA;MIRANTE;TRATOR ESTEI;0
BA;MIRANTE;TRATOR RODAS;0
BA;MIRANTE;TRICICLO;0
BA;MIRANTE;UTILITARIO;1
BA;MONTE SANTO;AUTOMOVEL;3438
BA;MONTE SANTO;BONDE;0
BA;MONTE SANTO;CAMINHAO;362
BA;MONTE SANTO;CAMINHAO TRATOR;16
BA;MONTE SANTO;CAMINHONETE;1151
BA;MONTE SANTO;CAMIONETA;138
BA;MONTE SANTO;CHASSI PLATAF;0
BA;MONTE SANTO;CICLOMOTOR;0
BA;MONTE SANTO;MICRO-ONIBUS;105
BA;MONTE SANTO;MOTOCICLETA;2707
BA;MONTE SANTO;MOTONETA;219
BA;MONTE SANTO;ONIBUS;219
BA;MONTE SANTO;QUADRICICLO;0
BA;MONTE SANTO;REBOQUE;58
BA;MONTE SANTO;SEMI-REBOQUE;18
BA;MONTE SANTO;SIDE-CAR;0
BA;MONTE SANTO;OUTROS;0
BA;MONTE SANTO;TRATOR ESTEI;0
BA;MONTE SANTO;TRATOR RODAS;0
BA;MONTE SANTO;TRICICLO;1
BA;MONTE SANTO;UTILITARIO;26
BA;MORPARA;AUTOMOVEL;227
BA;MORPARA;BONDE;0
BA;MORPARA;CAMINHAO;22
BA;MORPARA;CAMINHAO TRATOR;3
BA;MORPARA;CAMINHONETE;175
BA;MORPARA;CAMIONETA;23
BA;MORPARA;CHASSI PLATAF;0
BA;MORPARA;CICLOMOTOR;0
BA;MORPARA;MICRO-ONIBUS;25
BA;MORPARA;MOTOCICLETA;250
BA;MORPARA;MOTONETA;30
BA;MORPARA;ONIBUS;11
BA;MORPARA;QUADRICICLO;0
BA;MORPARA;REBOQUE;6
BA;MORPARA;SEMI-REBOQUE;6
BA;MORPARA;SIDE-CAR;0
BA;MORPARA;OUTROS;0
BA;MORPARA;TRATOR ESTEI;0
BA;MORPARA;TRATOR RODAS;0
BA;MORPARA;TRICICLO;0
BA;MORPARA;UTILITARIO;2
BA;MORRO DO CHAPEU;AUTOMOVEL;3342
BA;MORRO DO CHAPEU;BONDE;0
BA;MORRO DO CHAPEU;CAMINHAO;232
BA;MORRO DO CHAPEU;CAMINHAO TRATOR;7
BA;MORRO DO CHAPEU;CAMINHONETE;882
BA;MORRO DO CHAPEU;CAMIONETA;150
BA;MORRO DO CHAPEU;CHASSI PLATAF;0
BA;MORRO DO CHAPEU;CICLOMOTOR;0
BA;MORRO DO CHAPEU;MICRO-ONIBUS;78
BA;MORRO DO CHAPEU;MOTOCICLETA;1519
BA;MORRO DO CHAPEU;MOTONETA;168
BA;MORRO DO CHAPEU;ONIBUS;40
BA;MORRO DO CHAPEU;QUADRICICLO;0
BA;MORRO DO CHAPEU;REBOQUE;77
BA;MORRO DO CHAPEU;SEMI-REBOQUE;8
BA;MORRO DO CHAPEU;SIDE-CAR;2
BA;MORRO DO CHAPEU;OUTROS;2
BA;MORRO DO CHAPEU;TRATOR ESTEI;0
BA;MORRO DO CHAPEU;TRATOR RODAS;0
BA;MORRO DO CHAPEU;TRICICLO;2
BA;MORRO DO CHAPEU;UTILITARIO;28
BA;MORTUGABA;AUTOMOVEL;1376
BA;MORTUGABA;BONDE;0
BA;MORTUGABA;CAMINHAO;86
BA;MORTUGABA;CAMINHAO TRATOR;5
BA;MORTUGABA;CAMINHONETE;358
BA;MORTUGABA;CAMIONETA;40
BA;MORTUGABA;CHASSI PLATAF;0
BA;MORTUGABA;CICLOMOTOR;0
BA;MORTUGABA;MICRO-ONIBUS;10
BA;MORTUGABA;MOTOCICLETA;947
BA;MORTUGABA;MOTONETA;52
BA;MORTUGABA;ONIBUS;31
BA;MORTUGABA;QUADRICICLO;0
BA;MORTUGABA;REBOQUE;12
BA;MORTUGABA;SEMI-REBOQUE;5
BA;MORTUGABA;SIDE-CAR;0
BA;MORTUGABA;OUTROS;0
BA;MORTUGABA;TRATOR ESTEI;0
BA;MORTUGABA;TRATOR RODAS;0
BA;MORTUGABA;TRICICLO;0
BA;MORTUGABA;UTILITARIO;22
BA;MUCUGE;AUTOMOVEL;1359
BA;MUCUGE;BONDE;0
BA;MUCUGE;CAMINHAO;122
BA;MUCUGE;CAMINHAO TRATOR;19
BA;MUCUGE;CAMINHONETE;565
BA;MUCUGE;CAMIONETA;108
BA;MUCUGE;CHASSI PLATAF;0
BA;MUCUGE;CICLOMOTOR;1
BA;MUCUGE;MICRO-ONIBUS;35
BA;MUCUGE;MOTOCICLETA;975
BA;MUCUGE;MOTONETA;58
BA;MUCUGE;ONIBUS;80
BA;MUCUGE;QUADRICICLO;0
BA;MUCUGE;REBOQUE;37
BA;MUCUGE;SEMI-REBOQUE;32
BA;MUCUGE;SIDE-CAR;0
BA;MUCUGE;OUTROS;1
BA;MUCUGE;TRATOR ESTEI;0
BA;MUCUGE;TRATOR RODAS;0
BA;MUCUGE;TRICICLO;2
BA;MUCUGE;UTILITARIO;36
BA;MUCURI;AUTOMOVEL;3547
BA;MUCURI;BONDE;0
BA;MUCURI;CAMINHAO;167
BA;MUCURI;CAMINHAO TRATOR;149
BA;MUCURI;CAMINHONETE;691
BA;MUCURI;CAMIONETA;143
BA;MUCURI;CHASSI PLATAF;0
BA;MUCURI;CICLOMOTOR;17
BA;MUCURI;MICRO-ONIBUS;45
BA;MUCURI;MOTOCICLETA;1987
BA;MUCURI;MOTONETA;702
BA;MUCURI;ONIBUS;107
BA;MUCURI;QUADRICICLO;0
BA;MUCURI;REBOQUE;263
BA;MUCURI;SEMI-REBOQUE;792
BA;MUCURI;SIDE-CAR;0
BA;MUCURI;OUTROS;1
BA;MUCURI;TRATOR ESTEI;0
BA;MUCURI;TRATOR RODAS;1
BA;MUCURI;TRICICLO;6
BA;MUCURI;UTILITARIO;44
BA;MULUNGU DO MORRO;AUTOMOVEL;890
BA;MULUNGU DO MORRO;BONDE;0
BA;MULUNGU DO MORRO;CAMINHAO;99
BA;MULUNGU DO MORRO;CAMINHAO TRATOR;9
BA;MULUNGU DO MORRO;CAMINHONETE;231
BA;MULUNGU DO MORRO;CAMIONETA;13
BA;MULUNGU DO MORRO;CHASSI PLATAF;0
BA;MULUNGU DO MORRO;CICLOMOTOR;0
BA;MULUNGU DO MORRO;MICRO-ONIBUS;11
BA;MULUNGU DO MORRO;MOTOCICLETA;584
BA;MULUNGU DO MORRO;MOTONETA;30
BA;MULUNGU DO MORRO;ONIBUS;21
BA;MULUNGU DO MORRO;QUADRICICLO;0
BA;MULUNGU DO MORRO;REBOQUE;5
BA;MULUNGU DO MORRO;SEMI-REBOQUE;18
BA;MULUNGU DO MORRO;SIDE-CAR;0
BA;MULUNGU DO MORRO;OUTROS;0
BA;MULUNGU DO MORRO;TRATOR ESTEI;0
BA;MULUNGU DO MORRO;TRATOR RODAS;0
BA;MULUNGU DO MORRO;TRICICLO;0
BA;MULUNGU DO MORRO;UTILITARIO;1
BA;MUNDO NOVO;AUTOMOVEL;1533
BA;MUNDO NOVO;BONDE;0
BA;MUNDO NOVO;CAMINHAO;82
BA;MUNDO NOVO;CAMINHAO TRATOR;6
BA;MUNDO NOVO;CAMINHONETE;345
BA;MUNDO NOVO;CAMIONETA;54
BA;MUNDO NOVO;CHASSI PLATAF;0
BA;MUNDO NOVO;CICLOMOTOR;1
BA;MUNDO NOVO;MICRO-ONIBUS;34
BA;MUNDO NOVO;MOTOCICLETA;1072
BA;MUNDO NOVO;MOTONETA;66
BA;MUNDO NOVO;ONIBUS;34
BA;MUNDO NOVO;QUADRICICLO;0
BA;MUNDO NOVO;REBOQUE;25
BA;MUNDO NOVO;SEMI-REBOQUE;5
BA;MUNDO NOVO;SIDE-CAR;0
BA;MUNDO NOVO;OUTROS;0
BA;MUNDO NOVO;TRATOR ESTEI;0
BA;MUNDO NOVO;TRATOR RODAS;0
BA;MUNDO NOVO;TRICICLO;0
BA;MUNDO NOVO;UTILITARIO;6
BA;MUNIZ FERREIRA;AUTOMOVEL;686
BA;MUNIZ FERREIRA;BONDE;0
BA;MUNIZ FERREIRA;CAMINHAO;61
BA;MUNIZ FERREIRA;CAMINHAO TRATOR;1
BA;MUNIZ FERREIRA;CAMINHONETE;113
BA;MUNIZ FERREIRA;CAMIONETA;72
BA;MUNIZ FERREIRA;CHASSI PLATAF;0
BA;MUNIZ FERREIRA;CICLOMOTOR;10
BA;MUNIZ FERREIRA;MICRO-ONIBUS;44
